Feature,English,French
std MFCCon_1,-0.2130058042654421,0.1054846403505913
std MFCCon_2,0.3294679419391691,-0.0061146994576392
std MFCCon_3,0.3421422096333441,0.1372699652221373
std MFCCon_6,-0.178149028694827,0.0790418141858909
std MFCCon_7,-0.1036286769424853,0.0709036695996202
std MFCCon_10,0.1205428091860541,0.0024993572669518
std DMFCCon_1,-0.3144009508894069,0.2336055448977025
std DMFCCon_2,0.1488819854030342,0.0544145557151573
std DMFCCon_3,0.3274560257080247,0.1195896717533158
std DMFCCon_6,-0.0799916596730053,0.0680729554008166
std DMFCCon_7,-0.0637471398974019,0.0622078539773428
std DMFCCon_10,0.1157532994713912,-0.0090673303565189
std DDMFCCon_1,-0.3133951105774599,0.2496203829078996
std DDMFCCon_3,0.3051185919141959,0.1164047346905741
